##id	name	Amused	Disappointed	Indignant	Satisfied	Worried
5207451	fulvio1947	0.04	0.02	0.81	0.07	0.03
5715942	Lettore_5715942	0.03	0.03	0.48	0.39	0.03
1995625	inetero	0.09	0.04	0.33	0.47	0.04
9240164	rbrtrossi017	0.05	0.05	0.23	0.47	0.17
5667970	nurse71	0.06	0.16	0.53	0.16	0.06
3003389	superg52	0.18	0.09	0.25	0.3	0.16
9037911	Lettore_9037911	0.08	0.41	0.16	0.16	0.16
1805017	Simme71	0.25	0.04	0.45	0.08	0.16
2111964	Lettore_2111964	0.05	0.06	0.73	0.08	0.05
9181701	giampaolo12	0.13	0.09	0.46	0.25	0.05
3429797	gorillone1	0.2	0	0	0.4	0.4
9051221	EleT	0.12	0.18	0.28	0.35	0.05
9943441	Lettore_9943441	0.07	0.14	0.28	0.42	0.07
2108113	burla67	0.01	0.09	0.71	0.11	0.05
9066662	NickRules	0.06	0.06	0.32	0.41	0.12
117061	Giussano	0.04	0.07	0.69	0.13	0.05
2804678	Esculapio1	0.1	0.23	0.32	0.17	0.15
1741612	lonfo99	0.01	0.07	0.47	0.36	0.07
9181467	oldcastle59	0.11	0.08	0.28	0.4	0.11
9824145	Lettore_9824145	0.04	0.08	0.21	0.43	0.21
3470367	Gabrin	0.01	0.06	0.57	0.3	0.03
9438324	esterefatto49	0.11	0.33	0.44	0	0.11
5732293	Biello	0.29	0.08	0.23	0.29	0.08
3220843	coribaldo	0.03	0.05	0.5	0.32	0.08
8023372	politicifannulloni	0.09	0.04	0.5	0.34	0.02
2523103	fabio1968	0.1	0.14	0.34	0.25	0.14
8712415	Lettore_8712415	0.22	0.28	0.17	0.24	0.07
9617560	Lettore_9617560	0.07	0.01	0.62	0.22	0.04
9981911	Emilio27313	0.28	0.07	0.28	0.07	0.28
9194102	Magot97	0.17	0.17	0.17	0.17	0.29
10091515	qualunquista123	0.23	0.09	0.38	0.2	0.08
8667530	ezio62	0.07	0.07	0.38	0.38	0.07
8843561	mass1q	0.15	0.04	0.52	0.24	0.02
5247852	saturnic	0.01	0.02	0.7	0.06	0.19
9524557	Lettore_9524557	0.05	0.22	0.44	0.11	0.16
5406518	folllica	0.33	0	0.33	0	0.33
3345560	PippoMarra	0.21	0.08	0.3	0.3	0.08
5201271	giorgiobinazzi	0.08	0.01	0.33	0.52	0.03
8920324	Lettore_8920324	0.06	0.03	0.28	0.47	0.13
9298344	Lettore_9298344	0.18	0.03	0.07	0.59	0.11
5336062	lukedrummer	0.16	0.33	0	0.41	0.08
2820780	parrotia	0.05	0.09	0.38	0.3	0.17
9039792	FRANCESCA76	0.1	0.05	0.37	0.36	0.1
5456264	YINYANG	0.11	0.25	0.23	0.18	0.2
9526999	berenger2	0.05	0	0.7	0.17	0.05
5555632	menassumo	0.2	0	0.2	0.2	0.4
2795630	GPAnge	0.21	0	0.61	0.13	0.02
9617557	Lettore_9617557	0.08	0.01	0.65	0.21	0.03
1619354	Lettore_1619354	0.03	0.25	0.24	0.38	0.07
